"Key","LastModified","ETag","Size","StorageClass","Bucket"
"parsed/F9-P04-T00-REQUIRED-SCHEDULES-2019.csv","2023-03-21T19:59:57.000Z","""e5ab85cce488d7e531566ae0a05bf506-21""",170888072,"STANDARD","nccs-efile"
"parsed/F9-P04-T00-REQUIRED-SCHEDULES-2019.rds","2023-03-21T20:01:16.000Z","""26e591f6e146465249bff89bcd76ffb5-3""",17006833,"STANDARD","nccs-efile"
"parsed/F9-P04-T00-REQUIRED-SCHEDULES-EZ-2009.csv","2023-03-21T20:01:29.000Z","""a183a9ad2c97c46c731d41929e7e44fc-2""",8694424,"STANDARD","nccs-efile"
"parsed/F9-P04-T00-REQUIRED-SCHEDULES-EZ-2009.rds","2023-03-21T20:01:36.000Z","""63059b5c26aac8fb73004075010ffe00""",1443800,"STANDARD","nccs-efile"
"parsed/F9-P04-T00-REQUIRED-SCHEDULES-EZ-2010.csv","2023-03-21T20:01:35.000Z","""2263c047ba38bdbef92c94cff2fa0593-4""",32814277,"STANDARD","nccs-efile"
"parsed/F9-P04-T00-REQUIRED-SCHEDULES-EZ-2010.rds","2023-03-21T20:02:01.000Z","""f8f132716ede8c6c5b662b2cd6c700b3""",5801027,"STANDARD","nccs-efile"
"parsed/F9-P04-T00-REQUIRED-SCHEDULES-EZ-2011.csv","2023-03-21T20:01:46.000Z","""965d72822790eec983a7dd1b2d1ecd63-6""",42946304,"STANDARD","nccs-efile"
"parsed/F9-P04-T00-REQUIRED-SCHEDULES-EZ-2011.rds","2023-03-21T20:02:33.000Z","""96701d2e323b972ba09b6106c13b47a9""",6999966,"STANDARD","nccs-efile"
"parsed/F9-P04-T00-REQUIRED-SCHEDULES-EZ-2012.csv","2023-03-21T20:02:07.000Z","""aa718885cfa7f5e0c8230ec56f4729ed-6""",48585297,"STANDARD","nccs-efile"
"parsed/F9-P04-T00-REQUIRED-SCHEDULES-EZ-2012.rds","2023-03-21T20:02:33.000Z","""a01525852c03ec1e967edab6fa5d56bf-2""",8524328,"STANDARD","nccs-efile"
"parsed/F9-P04-T00-REQUIRED-SCHEDULES-EZ-2013.csv","2023-03-21T20:02:35.000Z","""cb256264ea5ebe012e587e6593461049-7""",53837822,"STANDARD","nccs-efile"
"parsed/F9-P04-T00-REQUIRED-SCHEDULES-EZ-2013.rds","2023-03-21T20:03:07.000Z","""b2a426c8f53f0bc8c3a3edbd9fad6389-2""",9420954,"STANDARD","nccs-efile"
"parsed/F9-P04-T00-REQUIRED-SCHEDULES-EZ-2014.csv","2023-03-21T20:03:09.000Z","""88137190e749de5462957be166eaf282-8""",59449529,"STANDARD","nccs-efile"
"parsed/F9-P04-T00-REQUIRED-SCHEDULES-EZ-2014.rds","2023-03-21T20:03:34.000Z","""9eab06e93049e9496359585948fb05fb-2""",10496815,"STANDARD","nccs-efile"
"parsed/F9-P04-T00-REQUIRED-SCHEDULES-EZ-2015.csv","2023-03-21T20:03:36.000Z","""5275310aae6ece7ca26bcfa6f2cce95a-8""",63547211,"STANDARD","nccs-efile"
"parsed/F9-P04-T00-REQUIRED-SCHEDULES-EZ-2015.rds","2023-03-21T20:04:00.000Z","""bec431ba32802f1dda42db70e0612b00-2""",10918341,"STANDARD","nccs-efile"
"parsed/F9-P04-T00-REQUIRED-SCHEDULES-EZ-2016.csv","2023-03-21T20:04:06.000Z","""dfdc06cda7a6c2bf46671ec6fead0f23-8""",66296802,"STANDARD","nccs-efile"
"parsed/F9-P04-T00-REQUIRED-SCHEDULES-EZ-2016.rds","2023-03-21T20:04:29.000Z","""1b306bb6ab8ec508cba523fd1352e325-2""",11069000,"STANDARD","nccs-efile"
"parsed/F9-P04-T00-REQUIRED-SCHEDULES-EZ-2017.csv","2023-03-21T20:04:34.000Z","""3fef3a794b8a054b5343611d6fd99360-9""",69237948,"STANDARD","nccs-efile"
"parsed/F9-P04-T00-REQUIRED-SCHEDULES-EZ-2017.rds","2023-03-21T20:05:00.000Z","""0e10d7896bcc42cb5b72369d5cc029e9-2""",12343989,"STANDARD","nccs-efile"
"parsed/F9-P04-T00-REQUIRED-SCHEDULES-EZ-2018.csv","2023-03-21T20:05:04.000Z","""8d4daf597085e1df59d4962fc1cef419-9""",71861028,"STANDARD","nccs-efile"
"parsed/F9-P04-T00-REQUIRED-SCHEDULES-EZ-2018.rds","2023-03-21T20:05:27.000Z","""57fc71563c86c92ba0ddd73b0ebf83c1-2""",11977541,"STANDARD","nccs-efile"
"parsed/F9-P04-T00-REQUIRED-SCHEDULES-EZ-2019.csv","2023-03-21T20:05:33.000Z","""e47789a4c4c28d3b20e33517823896c5-9""",67171923,"STANDARD","nccs-efile"
"parsed/F9-P04-T00-REQUIRED-SCHEDULES-EZ-2019.rds","2023-03-21T20:05:55.000Z","""f251f4551632cefdd17460806266b0f6-2""",11169637,"STANDARD","nccs-efile"
"parsed/F9-P05-T00-OTHER-IRS-FILING-2009.csv","2023-03-21T20:06:01.000Z","""4d075fb3a07d69d677f506ce2382246c-2""",15149072,"STANDARD","nccs-efile"
"parsed/F9-P05-T00-OTHER-IRS-FILING-2009.rds","2023-03-21T20:06:14.000Z","""8a4a9d60d382c7ae7a83561be88ee1e5""",1920718,"STANDARD","nccs-efile"
"parsed/F9-P05-T00-OTHER-IRS-FILING-2010.csv","2023-03-21T20:06:10.000Z","""eb4c4c8b743d868cd3f9017dd762489b-7""",58452808,"STANDARD","nccs-efile"
"parsed/F9-P05-T00-OTHER-IRS-FILING-2010.rds","2023-03-21T20:06:58.000Z","""624a011ef6d290f172faaad629c836fa""",7577506,"STANDARD","nccs-efile"
"parsed/F9-P05-T00-OTHER-IRS-FILING-2011.csv","2023-03-21T20:06:43.000Z","""dd48e03d3041ef65d688c33c3b26e9dd-10""",76721252,"STANDARD","nccs-efile"
"parsed/F9-P05-T00-OTHER-IRS-FILING-2011.rds","2023-03-21T20:07:22.000Z","""7452cb30f1e4ca7c3090edbcc5073847-2""",9279309,"STANDARD","nccs-efile"
"parsed/F9-P05-T00-OTHER-IRS-FILING-2012.csv","2023-03-21T20:07:25.000Z","""25876ec7cdd570f7bab67e558ffddc70-11""",86295306,"STANDARD","nccs-efile"
"parsed/F9-P05-T00-OTHER-IRS-FILING-2012.rds","2023-03-21T20:08:08.000Z","""045093bcb11522af4b793f8c683f3a1c-2""",10948307,"STANDARD","nccs-efile"
"parsed/F9-P05-T00-OTHER-IRS-FILING-2013.csv","2023-03-21T20:08:10.000Z","""2948c0a4cd446adf2a842f7d44d7de89-12""",95691423,"STANDARD","nccs-efile"
"parsed/F9-P05-T00-OTHER-IRS-FILING-2013.rds","2023-03-21T20:08:53.000Z","""e2b789701a4c6ab51016a93920f1ac0b-2""",12082215,"STANDARD","nccs-efile"
"parsed/F9-P05-T00-OTHER-IRS-FILING-2014.csv","2023-03-21T20:09:02.000Z","""b473b6f7018680bfe364fa70d142eeaa-13""",105766666,"STANDARD","nccs-efile"
"parsed/F9-P05-T00-OTHER-IRS-FILING-2014.rds","2023-03-21T20:09:46.000Z","""87a54bd8830b6fbe0448ae8895fa8d5a-2""",13439239,"STANDARD","nccs-efile"
"parsed/F9-P05-T00-OTHER-IRS-FILING-2015.csv","2023-03-21T20:09:49.000Z","""dca608cc620280f65140510d9c78e9af-14""",113101385,"STANDARD","nccs-efile"
"parsed/F9-P05-T00-OTHER-IRS-FILING-2015.rds","2023-03-21T20:10:35.000Z","""793a9049ceac0765b886e85b1b8d1303-2""",13985313,"STANDARD","nccs-efile"
"parsed/F9-P05-T00-OTHER-IRS-FILING-2016.csv","2023-03-21T20:10:46.000Z","""99d0a4f3582a6a350bf32cfb26cd2ac4-15""",118031962,"STANDARD","nccs-efile"
"parsed/F9-P05-T00-OTHER-IRS-FILING-2016.rds","2023-03-21T20:11:42.000Z","""877733afa0544781219ec40b3eba6e72-2""",14240793,"STANDARD","nccs-efile"
"parsed/F9-P05-T00-OTHER-IRS-FILING-2017.csv","2023-03-21T20:11:46.000Z","""19dc464ae4ab4b2ed9eb2e9587eb8182-15""",123196717,"STANDARD","nccs-efile"
"parsed/F9-P05-T00-OTHER-IRS-FILING-2017.rds","2023-03-21T20:12:41.000Z","""8f7e81162c76f29e3abc8461ce7f072a-2""",15619316,"STANDARD","nccs-efile"
"parsed/F9-P05-T00-OTHER-IRS-FILING-2018.csv","2023-03-21T20:12:51.000Z","""289ff08c82da3a8b2470c1c69397f2b5-16""",127982159,"STANDARD","nccs-efile"
"parsed/F9-P05-T00-OTHER-IRS-FILING-2018.rds","2023-03-21T20:13:45.000Z","""aee79b321046bfae63495c58930f54fa-2""",15422034,"STANDARD","nccs-efile"
"parsed/F9-P05-T00-OTHER-IRS-FILING-2019.csv","2023-03-21T20:13:50.000Z","""d0f0e2bfeab5c0f87207b0983d8b1788-15""",118557255,"STANDARD","nccs-efile"
"parsed/F9-P05-T00-OTHER-IRS-FILING-2019.rds","2023-03-21T20:14:43.000Z","""8e7d913eea6714c63951db39c790f994-2""",14063978,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-2009.csv","2023-03-21T20:14:48.000Z","""e8559f657a7f739059163c56f0948eb6-3""",19186798,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-2009.rds","2023-03-21T20:15:11.000Z","""bf5e7a4685cf79f468f8578df649e17d""",3750146,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-2010.csv","2023-03-21T20:15:01.000Z","""aa0178e1f8bfab4adf0c984a94fcfdc0-9""",72939875,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-2010.rds","2023-03-21T20:15:29.000Z","""5af3c707354b7ac68526b18ea1f091f8-2""",14359293,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-2011.csv","2023-03-21T20:15:39.000Z","""289c6c4c2242a93cc4f9bfe5df8e1393-12""",95710663,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-2011.rds","2023-03-21T20:16:10.000Z","""5f3ed76fd1aec04060ecca4222c01129-3""",18194766,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-2012.csv","2023-03-21T20:16:22.000Z","""47ac01353d3a3a5a6d081205ff78cb4d-13""",108146879,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-2012.rds","2023-03-21T20:17:12.000Z","""8789ba519316625681be538d58a4e4e7-3""",21093503,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-2013.csv","2023-03-21T20:17:28.000Z","""e3ebab1826b4adbe2d0ba3185eace977-15""",119929604,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-2013.rds","2023-03-21T20:18:15.000Z","""9ecc2cb3250889f61c45cba16e16aa62-3""",23346640,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-2014.csv","2023-03-21T20:18:22.000Z","""f0f057a0542b1afe90c2ae5a07147725-16""",132619745,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-2014.rds","2023-03-21T20:19:25.000Z","""1622a2a9f38674930e5ed995f30cf82b-4""",25925803,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-2015.csv","2023-03-21T20:19:28.000Z","""bf6c53919293f14bf3d400e2458fe878-17""",141846439,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-2015.rds","2023-03-21T20:20:34.000Z","""07344b288d6378f5907289aa3fb7ca7d-4""",27333196,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-2016.csv","2023-03-21T20:20:53.000Z","""86ec15f1620645166a5ada44e40e1097-18""",148124517,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-2016.rds","2023-03-21T20:21:52.000Z","""fa01d49028ff9e0384c2e0b1f9241e35-4""",28160837,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-2017.csv","2023-03-21T20:21:59.000Z","""480024bf21ce34102b9f8466f3adf137-19""",154766110,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-2017.rds","2023-03-21T20:23:09.000Z","""c1ff08c19cf92e0de29938a2dd6bb6de-4""",30100729,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-2018.csv","2023-03-21T20:23:29.000Z","""a19dcfd46b1330216dd4c27a779a3fbc-20""",160686147,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-2018.rds","2023-03-21T20:24:28.000Z","""fef9bc0a17316bb5627206341a8138e3-4""",30505237,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-2019.csv","2023-03-21T20:24:43.000Z","""55fcb6cfd6593fad391f1e42c3c8af97-18""",150361789,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-2019.rds","2023-03-21T20:25:44.000Z","""4a20ad696f79ee221d91835750dc00e9-4""",28493150,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-EZ-2009.csv","2023-03-21T20:25:55.000Z","""f233be4ec3a0c15c7f871632a505cb8a-2""",9545147,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-EZ-2009.rds","2023-03-21T20:26:07.000Z","""f4d9a265003a26f5ab8d9601a9ab03f5""",1493546,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-EZ-2010.csv","2023-03-21T20:26:03.000Z","""555854f38e9704eb2e3dcb0990a63bc4-5""",36069884,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-EZ-2010.rds","2023-03-21T20:26:35.000Z","""bfaf6e7f9d6f51a08873505ae9e8ea7b""",5970399,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-EZ-2011.csv","2023-03-21T20:26:17.000Z","""2d26e669b0fd7ec303659ca5ab8b0e35-6""",47213077,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-EZ-2011.rds","2023-03-21T20:27:00.000Z","""e2a331d94ee7769c2a92820833d2a152""",7215822,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-EZ-2012.csv","2023-03-21T20:26:38.000Z","""273ea275f8b3d993f48234d6c856c63c-7""",53430046,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-EZ-2012.rds","2023-03-21T20:27:02.000Z","""2dd4faa12a8abf1e1db43fc663470f50-2""",8762709,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-EZ-2013.csv","2023-03-21T20:27:09.000Z","""5a97065dd948348ed22c52e7a1525d4b-8""",59215678,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-EZ-2013.rds","2023-03-21T20:27:40.000Z","""e7caea17c2fb327cb6396e3e4ef423bc-2""",9681428,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-EZ-2014.csv","2023-03-21T20:27:48.000Z","""5828acccad39bfef1c4b9531b37d5971-8""",65404651,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-EZ-2014.rds","2023-03-21T20:28:22.000Z","""ba1c53300ce2e1a2e500778f71472a91-2""",10790869,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-EZ-2015.csv","2023-03-21T20:28:25.000Z","""72e53b11250e4b3801155c6ecd1c6daf-9""",69919605,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-EZ-2015.rds","2023-03-21T20:29:01.000Z","""15ef0e153e813fa04ab6d1d7483ab727-2""",11214208,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-EZ-2016.csv","2023-03-21T20:29:05.000Z","""37df144bf96409d485c0aa26a0bbbb0b-9""",72950788,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-EZ-2016.rds","2023-03-21T20:29:34.000Z","""0d8430260a3d0a367513dc797e1e72b4-2""",11371668,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-EZ-2017.csv","2023-03-21T20:29:40.000Z","""348a369404aab75b480623f2e5b49a1d-10""",76202317,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-EZ-2017.rds","2023-03-21T20:30:10.000Z","""b820a55179ff15f9166f5ee0771c568f-2""",12657315,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-EZ-2018.csv","2023-03-21T20:30:18.000Z","""335a992f7cd6a9cd510b5adec5978cbf-10""",79098735,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-EZ-2018.rds","2023-03-21T20:30:55.000Z","""ef8afa79c250e54d800d8404a310854b-2""",12311525,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-EZ-2019.csv","2023-03-21T20:30:59.000Z","""4464da49d24d639bb1bb416ae9be440b-9""",74217646,"STANDARD","nccs-efile"
"parsed/F9-P06-T00-GOVERNANCE-EZ-2019.rds","2023-03-21T20:31:33.000Z","""baa4c3d8d6a10e47f7884c3f25e293c1-2""",11568165,"STANDARD","nccs-efile"
"parsed/F9-P07-T00-DIR-TRUST-KEY-2009.csv","2023-03-21T20:31:38.000Z","""8a983d3b1a97444422e9065f092b50cc-2""",11080175,"STANDARD","nccs-efile"
"parsed/F9-P07-T00-DIR-TRUST-KEY-2009.rds","2023-03-21T20:31:48.000Z","""8c4d5286a020c2b8e08f9bdb6950dfb8""",1821550,"STANDARD","nccs-efile"
"parsed/F9-P07-T00-DIR-TRUST-KEY-2010.csv","2023-03-21T20:31:48.000Z","""d773aa54eb13a941ab2d3d732ceb03f7-5""",41732485,"STANDARD","nccs-efile"
"parsed/F9-P07-T00-DIR-TRUST-KEY-2010.rds","2023-03-21T20:32:26.000Z","""a1be9f5f200dddcb374411b430ff641c""",6981345,"STANDARD","nccs-efile"
"parsed/F9-P07-T00-DIR-TRUST-KEY-2011.csv","2023-03-21T20:32:03.000Z","""ca3928836c7112f451876275ca219b69-7""",54620198,"STANDARD","nccs-efile"
"parsed/F9-P07-T00-DIR-TRUST-KEY-2011.rds","2023-03-21T20:32:26.000Z","""37ca2988d2f8d392f256ddffb9dba2dd-2""",8504965,"STANDARD","nccs-efile"
"parsed/F9-P07-T00-DIR-TRUST-KEY-2012.csv","2023-03-21T20:32:29.000Z","""a1134381c23572cfed7cc770dac10dcb-8""",61786147,"STANDARD","nccs-efile"
"parsed/F9-P07-T00-DIR-TRUST-KEY-2012.rds","2023-03-21T20:32:59.000Z","""c6b3ea8e0bc823d394fe5640eb3f74ff-2""",10187927,"STANDARD","nccs-efile"
"parsed/F9-P07-T00-DIR-TRUST-KEY-2013.csv","2023-03-21T20:33:08.000Z","""26989ac5ebab366df7ca2ded6ef9453f-9""",68468866,"STANDARD","nccs-efile"
"parsed/F9-P07-T00-DIR-TRUST-KEY-2013.rds","2023-03-21T20:33:39.000Z","""bd3d5ef8e4ca3aadb9ea86c4755eeb36-2""",11229882,"STANDARD","nccs-efile"
"parsed/F9-P07-T00-DIR-TRUST-KEY-2014.csv","2023-03-21T20:33:44.000Z","""b80b6c1d77779f7ea40dfe78689485aa-10""",75601114,"STANDARD","nccs-efile"
"parsed/F9-P07-T00-DIR-TRUST-KEY-2014.rds","2023-03-21T20:34:16.000Z","""1d5ad31a81f2190db5fce9758831502c-2""",12488053,"STANDARD","nccs-efile"
"parsed/F9-P07-T00-DIR-TRUST-KEY-2015.csv","2023-03-21T20:34:22.000Z","""bc91cea3d4e7d2fdc7e7500c77d1c45c-10""",80822082,"STANDARD","nccs-efile"
"parsed/F9-P07-T00-DIR-TRUST-KEY-2015.rds","2023-03-21T20:34:59.000Z","""70dea8fb3dafe9d20983c72e0bfc5ebc-2""",12998497,"STANDARD","nccs-efile"
"parsed/F9-P07-T00-DIR-TRUST-KEY-2016.csv","2023-03-21T20:35:10.000Z","""831fc54578bdfaa61820637ae6ed61bf-11""",84335143,"STANDARD","nccs-efile"
"parsed/F9-P07-T00-DIR-TRUST-KEY-2016.rds","2023-03-21T20:35:45.000Z","""9def5efac8b39834cd14fefd7ed75664-2""",13217786,"STANDARD","nccs-efile"
"parsed/F9-P07-T00-DIR-TRUST-KEY-2017.csv","2023-03-21T20:35:50.000Z","""d35fa7282fde54c674218c2cc690ba01-11""",88135549,"STANDARD","nccs-efile"
"parsed/F9-P07-T00-DIR-TRUST-KEY-2017.rds","2023-03-21T20:36:38.000Z","""6210a1e8d70d3c096fc7315d9631c2fe-2""",14556449,"STANDARD","nccs-efile"
"parsed/F9-P07-T00-DIR-TRUST-KEY-2018.csv","2023-03-21T20:36:47.000Z","""2e501507c610a1e65ce1143d3f7e96de-11""",91531711,"STANDARD","nccs-efile"
"parsed/F9-P07-T00-DIR-TRUST-KEY-2018.rds","2023-03-21T20:37:33.000Z","""1c9c5b4e6761df4fd467a501ea5004e8-2""",14303358,"STANDARD","nccs-efile"
"parsed/F9-P07-T00-DIR-TRUST-KEY-2019.csv","2023-03-21T20:37:36.000Z","""72e9ec01d4f93eee6ccb52a79455aad9-11""",85660347,"STANDARD","nccs-efile"
"parsed/F9-P07-T00-DIR-TRUST-KEY-2019.rds","2023-03-21T20:38:25.000Z","""1cbea9c28abb2b6e30c0ad03f3e157ff-2""",13312172,"STANDARD","nccs-efile"
"parsed/F9-P08-T00-REVENUE-2009.csv","2023-03-21T20:38:30.000Z","""662c3b6270c840392ded988b8a830a7a-3""",22543950,"STANDARD","nccs-efile"
"parsed/F9-P08-T00-REVENUE-2009.rds","2023-03-21T20:38:55.000Z","""3f8da894040c4982b11ea84f357c86d3""",4334542,"STANDARD","nccs-efile"
"parsed/F9-P08-T00-REVENUE-2010.csv","2023-03-21T20:38:42.000Z","""93b08ddd36c5d263786de83d45a79743-10""",83016234,"STANDARD","nccs-efile"
"parsed/F9-P08-T00-REVENUE-2010.rds","2023-03-21T20:39:17.000Z","""c30a6b58edc1b3cc157a9a022dfcd11d-2""",14861773,"STANDARD","nccs-efile"
"parsed/F9-P08-T00-REVENUE-2011.csv","2023-03-21T20:39:29.000Z","""d9740029db0b1a38fa7892a15bf1da77-13""",108430205,"STANDARD","nccs-efile"
"parsed/F9-P08-T00-REVENUE-2011.rds","2023-03-21T20:40:11.000Z","""f85a3421d9b0fb7fbc126bf2367fcf51-3""",18671530,"STANDARD","nccs-efile"
"parsed/F9-P08-T00-REVENUE-2012.csv","2023-03-21T20:40:20.000Z","""34a96f425fab7dc065b2f529238eedd6-15""",122569134,"STANDARD","nccs-efile"
"parsed/F9-P08-T00-REVENUE-2012.rds","2023-03-21T20:41:18.000Z","""8351a289e2d6ebc302d18f1d2066a126-3""",21610793,"STANDARD","nccs-efile"
"parsed/F9-P08-T00-REVENUE-2013.csv","2023-03-21T20:41:30.000Z","""a5f891d0587d0397dee13612f58a053d-17""",135734334,"STANDARD","nccs-efile"
"parsed/F9-P08-T00-REVENUE-2013.rds","2023-03-21T20:42:40.000Z","""82350665f18db3814de2911dcbb2d0c8-3""",23796997,"STANDARD","nccs-efile"
"parsed/F9-P08-T00-REVENUE-2014.csv","2023-03-21T20:42:46.000Z","""76799eff7eefbacb6c489f7717a710eb-18""",149752118,"STANDARD","nccs-efile"
"parsed/F9-P08-T00-REVENUE-2014.rds","2023-03-21T20:44:00.000Z","""e8a25c8578eb0a73ca98b36fba86b4af-4""",26242307,"STANDARD","nccs-efile"
"parsed/F9-P08-T00-REVENUE-2015.csv","2023-03-21T20:44:14.000Z","""0f0451882d02316c12500b047b2e0d20-20""",159991433,"STANDARD","nccs-efile"
"parsed/F9-P08-T00-REVENUE-2015.rds","2023-03-21T20:45:25.000Z","""cf217e9aa734269e19652eca78f91ce1-4""",27553850,"STANDARD","nccs-efile"
"parsed/F9-P08-T00-REVENUE-2016.csv","2023-03-21T20:45:45.000Z","""18e31ade364401c484e427cb5307c110-20""",166924001,"STANDARD","nccs-efile"
"parsed/F9-P08-T00-REVENUE-2016.rds","2023-03-21T20:46:51.000Z","""454e5e3666f6727b032212b76c610d57-4""",28392325,"STANDARD","nccs-efile"
"parsed/F9-P08-T00-REVENUE-2017.csv","2023-03-21T20:47:15.000Z","""9d08578d9eb7ffae1eaefddaea6e872d-21""",174363502,"STANDARD","nccs-efile"
"parsed/F9-P08-T00-REVENUE-2017.rds","2023-03-21T20:48:31.000Z","""fc4ce7e89382508884c11291c2938edb-4""",30372837,"STANDARD","nccs-efile"
"parsed/F9-P08-T00-REVENUE-2018.csv","2023-03-21T20:48:52.000Z","""4b1cea58ed311d9e1b5e3dffd12c1497-22""",181134767,"STANDARD","nccs-efile"
"parsed/F9-P08-T00-REVENUE-2018.rds","2023-03-21T20:50:15.000Z","""360e525b0586d60e96db64162c643c3e-4""",30779230,"STANDARD","nccs-efile"
"parsed/F9-P08-T00-REVENUE-2019.csv","2023-03-21T20:50:29.000Z","""1a46511e546dd63344ae70481df4b209-21""",169309363,"STANDARD","nccs-efile"
"parsed/F9-P08-T00-REVENUE-2019.rds","2023-03-21T20:51:53.000Z","""1a13e052c93472ae7c9fcfb7627ab418-4""",28403038,"STANDARD","nccs-efile"
"parsed/F9-P09-T00-EXPENSES-2009.csv","2023-03-21T20:52:04.000Z","""0d9bc38a7fd5e67b3048b58017f51725-4""",32602095,"STANDARD","nccs-efile"
"parsed/F9-P09-T00-EXPENSES-2009.rds","2023-03-21T20:52:47.000Z","""74b69cb0e2c82eaa0fe9673af946e093""",7576165,"STANDARD","nccs-efile"
"parsed/F9-P09-T00-EXPENSES-2010.csv","2023-03-21T20:52:24.000Z","""392639216a73533bea208041c0c4ad43-14""",117337415,"STANDARD","nccs-efile"
"parsed/F9-P09-T00-EXPENSES-2010.rds","2023-03-21T20:53:18.000Z","""96c594a7d0883fcb43c31df14cb2edc1-3""",24272681,"STANDARD","nccs-efile"
"parsed/F9-P09-T00-EXPENSES-2011.csv","2023-03-21T20:53:29.000Z","""5a10bdd6356fde540ffa7bcfc255e01d-19""",153315113,"STANDARD","nccs-efile"
"parsed/F9-P09-T00-EXPENSES-2011.rds","2023-03-21T20:54:40.000Z","""999d7049b1b9996b7c1c4cc220c51fe5-4""",30917379,"STANDARD","nccs-efile"
"parsed/F9-P09-T00-EXPENSES-2012.csv","2023-03-21T20:54:49.000Z","""a94bf8de7939a54304dc9faccc4eb611-21""",173177222,"STANDARD","nccs-efile"
"parsed/F9-P09-T00-EXPENSES-2012.rds","2023-03-21T20:56:06.000Z","""0fe54a9fed403862c0eef385f6461c35-5""",35274047,"STANDARD","nccs-efile"
"parsed/F9-P09-T00-EXPENSES-2013.csv","2023-03-21T20:56:29.000Z","""fc2a4cd36380d3aaf1d7c5adcb339e95-23""",191686200,"STANDARD","nccs-efile"
"parsed/F9-P09-T00-EXPENSES-2013.rds","2023-03-21T20:57:54.000Z","""436a0b9775153534ff46758b75786d38-5""",38820806,"STANDARD","nccs-efile"
"parsed/F9-P09-T00-EXPENSES-2014.csv","2023-03-21T20:58:11.000Z","""8cf095bd24958670e012fb41046fda36-26""",211396295,"STANDARD","nccs-efile"
"parsed/F9-P09-T00-EXPENSES-2014.rds","2023-03-21T20:59:41.000Z","""b64b5dd7e92048d13457812e39e33120-6""",42735444,"STANDARD","nccs-efile"
"parsed/F9-P09-T00-EXPENSES-2015.csv","2023-03-21T21:00:06.000Z","""e498ad26329bd448a1b8d46c0ea393ca-27""",225864936,"STANDARD","nccs-efile"
"parsed/F9-P09-T00-EXPENSES-2015.rds","2023-03-21T21:01:47.000Z","""3eceeb4f5cfe14fae0df839965c9f28a-6""",45017331,"STANDARD","nccs-efile"
"parsed/F9-P09-T00-EXPENSES-2016.csv","2023-03-21T21:02:14.000Z","""b883013406a9207457f75bc82bfa0b91-29""",235589392,"STANDARD","nccs-efile"
